productId,customerId,rating,name,group,brand
19303,1914808,0.94804275,"BBN ADSL2+ ECO 10M/1M 1:40 99,6%",Connectivity Services,Signet
19303,1916635,0.9569735,"BBN ADSL2+ ECO 10M/1M 1:40 99,6%",Connectivity Services,Signet
19303,1918399,0.9610932,"BBN ADSL2+ ECO 10M/1M 1:40 99,6%",Connectivity Services,Signet
19303,1916638,0.95360196,"BBN ADSL2+ ECO 10M/1M 1:40 99,6%",Connectivity Services,Signet
19303,1919809,0.94804275,"BBN ADSL2+ ECO 10M/1M 1:40 99,6%",Connectivity Services,Signet
19303,1920160,0.94804275,"BBN ADSL2+ ECO 10M/1M 1:40 99,6%",Connectivity Services,Signet
19303,1923256,0.94804275,"BBN ADSL2+ ECO 10M/1M 1:40 99,6%",Connectivity Services,Signet
19303,1925962,0.94804275,"BBN ADSL2+ ECO 10M/1M 1:40 99,6%",Connectivity Services,Signet
20227,1924816,0.94784975,PC Back-up Online 5 GB,Webhosting Services,Signet
20227,1925032,0.94784975,PC Back-up Online 5 GB,Webhosting Services,Signet
20227,1928494,0.94784975,PC Back-up Online 5 GB,Webhosting Services,Signet
20227,1914613,0.94784975,PC Back-up Online 5 GB,Webhosting Services,Signet
20227,1926712,0.94784975,PC Back-up Online 5 GB,Webhosting Services,Signet
20227,1928692,0.94784975,PC Back-up Online 5 GB,Webhosting Services,Signet
20227,1927894,0.94784975,PC Back-up Online 5 GB,Webhosting Services,Signet
20227,1928107,0.94784975,PC Back-up Online 5 GB,Webhosting Services,Signet
20227,1919260,0.5263533,PC Back-up Online 5 GB,Webhosting Services,Signet
20227,1925584,0.94784975,PC Back-up Online 5 GB,Webhosting Services,Signet
20227,1927471,0.94784975,PC Back-up Online 5 GB,Webhosting Services,Signet
20227,1928686,0.94784975,PC Back-up Online 5 GB,Webhosting Services,Signet
20227,1928869,0.94784975,PC Back-up Online 5 GB,Webhosting Services,Signet
20227,1928893,0.94784975,PC Back-up Online 5 GB,Webhosting Services,Signet
20227,1929142,0.94784975,PC Back-up Online 5 GB,Webhosting Services,Signet
20227,1920097,0.5263533,PC Back-up Online 5 GB,Webhosting Services,Signet
20227,1924918,0.94784975,PC Back-up Online 5 GB,Webhosting Services,Signet
20227,1925008,0.94784975,PC Back-up Online 5 GB,Webhosting Services,Signet
20227,1928137,0.94784975,PC Back-up Online 5 GB,Webhosting Services,Signet
20227,1926634,0.94784975,PC Back-up Online 5 GB,Webhosting Services,Signet
20227,1928803,0.94784975,PC Back-up Online 5 GB,Webhosting Services,Signet
20227,1929127,0.94784975,PC Back-up Online 5 GB,Webhosting Services,Signet
20227,1924900,0.94784975,PC Back-up Online 5 GB,Webhosting Services,Signet
20227,1928731,0.94784975,PC Back-up Online 5 GB,Webhosting Services,Signet
20227,1929379,0.94784975,PC Back-up Online 5 GB,Webhosting Services,Signet
20227,1928533,0.94784975,PC Back-up Online 5 GB,Webhosting Services,Signet
20227,1929166,0.94784975,PC Back-up Online 5 GB,Webhosting Services,Signet
20227,1929298,0.94784975,PC Back-up Online 5 GB,Webhosting Services,Signet
20227,1927660,0.94784975,PC Back-up Online 5 GB,Webhosting Services,Signet
20227,1925053,0.94784975,PC Back-up Online 5 GB,Webhosting Services,Signet
20227,1929484,0.94784975,PC Back-up Online 5 GB,Webhosting Services,Signet
20227,1918132,0.94784975,PC Back-up Online 5 GB,Webhosting Services,Signet
20227,1925236,0.94784975,PC Back-up Online 5 GB,Webhosting Services,Signet
20227,1928008,0.94784975,PC Back-up Online 5 GB,Webhosting Services,Signet
20227,1925566,0.94784975,PC Back-up Online 5 GB,Webhosting Services,Signet
20227,1926067,0.94784975,PC Back-up Online 5 GB,Webhosting Services,Signet
20227,1927726,0.94784975,PC Back-up Online 5 GB,Webhosting Services,Signet
20227,1927810,0.94784975,PC Back-up Online 5 GB,Webhosting Services,Signet
20923,1917691,0.9508623,"E-mail postbus Web Pakket
(5 postbussen bij Web Pakket)",E-mail,Signet
20923,1915141,0.9508623,"E-mail postbus Web Pakket
(5 postbussen bij Web Pakket)",E-mail,Signet
22402,1910245,0.95873123,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1910458,0.94355136,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1912357,0.95240706,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1912372,0.95435786,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1914313,0.9552079,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1914418,0.9544232,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1914499,0.955133,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1914775,0.954483,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1915918,0.9546775,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1916209,0.95425093,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1916968,0.95667493,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1917310,0.9549391,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1917832,0.95459425,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1917952,0.95516235,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1918441,0.9547642,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1918645,0.9546334,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1918795,0.95663685,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1918879,0.95492494,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1919065,0.9601082,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1919089,0.9546257,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1919164,0.95880747,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1919209,0.9577827,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1919245,0.9554151,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1919314,0.95414215,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1919431,0.9559066,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1919632,0.9537518,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1919707,0.95432836,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1919767,0.9543961,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1920067,0.9601082,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1920169,0.9595904,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1920217,0.95793796,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1920283,0.9601082,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1920640,0.95681536,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1921591,0.9600253,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1922002,0.9541366,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1922458,0.9566049,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1922494,0.96109086,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1922641,0.9570127,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1922758,0.95440483,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1922797,0.9554531,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1922854,0.95456415,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1922887,0.9547231,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1922908,0.9544982,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1923034,0.95628405,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1923076,0.9546892,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1923418,0.96020865,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1923481,0.9545212,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1923541,0.95528954,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1923772,0.95462257,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1923847,0.95472187,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1923868,0.95935243,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1923898,0.9547414,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1923922,0.9595904,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1923931,0.9595904,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1923955,0.9552396,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1924006,0.95456326,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1924018,0.9545812,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1924168,0.95461506,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1924174,0.9595904,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1924240,0.9542789,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1924660,0.957532,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1924756,0.95459867,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1924831,0.9601082,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1924954,0.96020865,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1925038,0.9550793,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1925095,0.95799184,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1925230,0.96040785,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1925266,0.9545678,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1925290,0.9600253,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1925524,0.9543113,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1925986,0.9544547,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1926130,0.9545549,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1926286,0.9587019,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1926448,0.9601082,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1926604,0.9545911,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1926991,0.9542924,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1927144,0.9563122,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1927252,0.9552571,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1927267,0.95757866,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1927342,0.9558737,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1927537,0.95438737,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1927861,0.9543668,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1927876,0.95442957,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1928050,0.9592545,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1928125,0.95291424,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1928404,0.9577088,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1928485,0.9589601,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1928488,0.9566035,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1928866,0.95426625,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1928887,0.9546892,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1929082,0.95856655,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1929238,0.96020865,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1929250,0.9606059,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1929466,0.9544722,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1929604,0.954527,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1929628,0.95450014,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1929703,0.95471495,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1929811,0.954483,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1929820,0.9603462,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1929943,0.9543363,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1930033,0.9603462,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1930045,0.9571152,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1930219,0.9606059,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1930534,0.96109086,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1930645,0.96109086,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1930648,0.9595904,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1930684,0.9600253,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1930708,0.9547039,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1930729,0.9595904,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1930744,0.954942,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1930879,0.95445746,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,2277142,0.9538115,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,2389639,0.95454335,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,2622649,0.9544132,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,2715962,0.9546277,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,2715965,0.9545141,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,2988938,0.9542353,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,2997587,0.9544713,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,3011555,0.95458007,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,3036113,0.96109086,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,3211007,0.96020865,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,3219410,0.9543967,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,3222347,0.9603462,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,3232718,0.95664084,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,3235994,0.9543096,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1909939,0.9545089,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1910218,0.9529356,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1911397,0.95454717,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1911712,0.9601082,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1911964,0.95531285,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1912234,0.95470774,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1912726,0.9546536,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1914457,0.95444566,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1914688,0.9543847,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1915072,0.95476997,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1916101,0.9552571,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1916182,0.95444274,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1916488,0.95432687,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1916548,0.95476997,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1916671,0.9570357,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1916731,0.95467174,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1916770,0.95583314,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1916785,0.9543947,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1917268,0.9545467,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1917409,0.95798165,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1918216,0.95663834,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1918297,0.9546276,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1918468,0.9540762,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1918843,0.9545263,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1919689,0.9543474,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1919854,0.9539966,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1920040,0.95923877,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1920184,0.95459867,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1920301,0.95465755,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1920643,0.9540446,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1920913,0.9513997,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1921066,0.9603462,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1921303,0.9546015,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1921372,0.95563674,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1921573,0.95386857,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1921615,0.95450014,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1921777,0.9601082,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1921849,0.9544317,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1921969,0.9542457,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1922419,0.956871,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1922539,0.954623,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1922632,0.95444566,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1922677,0.95773923,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1922980,0.95441484,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1923238,0.9574591,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1923355,0.954727,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1923550,0.9565257,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1923856,0.95454067,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1923958,0.95450014,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1923985,0.96109086,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1924108,0.9603462,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1924213,0.9544731,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1924324,0.95459867,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1924393,0.9540557,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1924495,0.9546892,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1924513,0.9552571,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1924516,0.9546892,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1924672,0.9540317,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1924678,0.9590385,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1924681,0.9571385,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1924726,0.9603462,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1924750,0.95472723,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1924813,0.9600253,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
22402,1925170,0.9542853,Fiber Access ParkNed Plus 100 Mbit/s,Connectivity Services,Signet
